Date,Open,High,Low,Close,Volume
11/1/2024 16:00:00,874.27,879.41,867.34,877.31,1625161
11/4/2024 16:00:00,881.34,887,876.73,886.07,1577144
11/5/2024 16:00:00,888,895.58,886.8,890.17,1622264
11/6/2024 16:00:00,898.28,899.9,886.28,899.25,2437420
11/7/2024 16:00:00,898.62,919.48,894.37,913.93,2145454
11/8/2024 16:00:00,914,962,913.75,943.8,3277090
11/11/2024 16:00:00,943.8,951.28,931.44,932.88,2181815
11/12/2024 16:00:00,935.95,939.56,927,932.38,1691807
11/13/2024 16:00:00,930,937.59,923.2,933.73,1757645
11/14/2024 16:00:00,927,931.15,922.17,923.89,1859919
11/15/2024 16:00:00,917.74,920.55,905.56,907.07,2269945
11/18/2024 16:00:00,910.64,925.94,907.11,919.51,1797786
11/19/2024 16:00:00,928,934,916.36,930.15,1690536
11/20/2024 16:00:00,925.08,928.8,916.5,928.08,1452130
11/21/2024 16:00:00,935,958.49,930,955.65,2320548
11/22/2024 16:00:00,962.74,976.3,958.52,964.01,2078740
11/25/2024 16:00:00,975,975,949.69,960.89,3240929
11/26/2024 16:00:00,964,974.37,960.89,971.5,1438037
11/27/2024 16:00:00,971.46,972.29,958.59,961.55,1499464
11/29/2024 13:05:00,968.09,973.27,962.47,971.88,1095860
12/2/2024 16:00:00,971.36,976.5,964.76,975,1955774
12/3/2024 16:00:00,974.69,983,970.76,982.15,1653910
12/4/2024 16:00:00,982,991.15,977.55,990.92,1784687
12/5/2024 16:00:00,986.66,990.13,978.2,982.26,2089430
12/6/2024 16:00:00,982.26,997.71,982.26,992.61,1737317
12/9/2024 16:00:00,997.01,997.01,980.5,987.86,1855470
12/10/2024 16:00:00,989.73,994.99,985.88,993.4,1556751
12/11/2024 16:00:00,995,1007.8,993.59,994.69,1903635
12/12/2024 16:00:00,1001.68,1002.47,987.21,988.39,2344334
12/13/2024 16:00:00,981,1006.68,965.73,989.35,2951921
12/16/2024 16:00:00,989.05,1008.25,986.37,992.87,2581292
12/17/2024 16:00:00,994,996.92,980.76,982.08,2050219
12/18/2024 16:00:00,982,985.6,964,964.74,2725300
12/19/2024 16:00:00,974.51,974.64,953.51,954.8,2610843
12/20/2024 16:00:00,949.39,961.94,943.05,954.07,5373797
12/23/2024 16:00:00,953.88,954.26,937,949.91,1856831
12/24/2024 13:05:00,950.74,959.38,945.45,958.82,939029
12/26/2024 16:00:00,956.82,959.41,954,956.14,969936
12/27/2024 16:00:00,948.72,950.45,932,939.7,1943440
12/30/2024 16:00:00,931,934.17,915.5,922.21,1881241
12/31/2024 16:00:00,923.65,924.74,912.54,916.27,1742939
1/2/2025 16:00:00,915,925.77,902,909.81,1767658
1/3/2025 16:00:00,914.33,924.21,911,916.58,1614211
1/6/2025 16:00:00,917.98,927.41,913.27,922.71,1970405
1/7/2025 16:00:00,923.84,931.31,916.43,921.37,1887982
1/8/2025 16:00:00,922.98,930.5,915.42,927.37,1774763
1/10/2025 16:00:00,933.36,944.28,923.5,936.94,2765797
1/13/2025 16:00:00,934,934.99,921,924.7,1693763
1/14/2025 16:00:00,924.3,927.76,909.92,917.23,1683757
1/15/2025 16:00:00,927.26,932.87,918.3,923.5,1839386
1/16/2025 16:00:00,924.73,927.4,917.82,919.75,1352957
1/17/2025 16:00:00,930,943.8,924.57,943.19,2375012
1/21/2025 16:00:00,945.25,956.55,943.5,947.73,2042443
1/22/2025 16:00:00,951.23,951.94,939.24,944.7,2154991
1/23/2025 16:00:00,941.69,943.39,936.49,942.16,1352440
1/24/2025 16:00:00,942.16,946.04,933.56,939.68,1562422
1/27/2025 16:00:00,930,966.99,927.18,965.25,3044682
1/28/2025 16:00:00,961.83,965.71,954.07,958.67,2166375
1/29/2025 16:00:00,957.8,968.26,955,964.02,1713749
1/30/2025 16:00:00,970.3,986.75,970.1,979.01,1788180
1/31/2025 16:00:00,976.24,991,975.78,979.88,1875713
2/3/2025 16:00:00,972.39,1009.61,968.94,1005.83,2751018
2/4/2025 16:00:00,1005.4,1024.35,999.65,1021.86,2001641
2/5/2025 16:00:00,1020,1043.09,1020,1042.88,2050058
2/6/2025 16:00:00,1050,1063,1044.2,1050.99,2218045
2/7/2025 16:00:00,1047,1056.71,1035.51,1043.81,1632854
2/10/2025 16:00:00,1052,1063,1046,1061.92,2036894
2/11/2025 16:00:00,1059.91,1066,1049.04,1058.34,1748505
2/12/2025 16:00:00,1054.15,1067,1051,1065.12,1662315
2/13/2025 16:00:00,1067.01,1078.23,1064.65,1076.86,1623281
2/14/2025 16:00:00,1076.48,1077.49,1068.01,1071.85,1410728
2/18/2025 16:00:00,1069.21,1071,1045.24,1056.03,2090589
2/19/2025 16:00:00,1056.06,1063.18,1053,1062.54,1349634
2/20/2025 16:00:00,1053.64,1053.64,1033.85,1034.83,2000545
2/21/2025 16:00:00,1034.61,1036.21,1024.68,1035.03,1816308
2/24/2025 16:00:00,1028.54,1038.19,1025.22,1035.6,1759749
2/25/2025 16:00:00,1040.73,1057.02,1037.46,1055.66,2083802
2/26/2025 16:00:00,1050.14,1058.89,1030.18,1031.97,1555684
2/27/2025 16:00:00,1034,1042.53,1018.83,1021.71,1629074
2/28/2025 16:00:00,1030.61,1049.38,1023.99,1048.61,3307117
3/3/2025 16:00:00,1051.74,1066,1041.14,1046.85,2422451
3/4/2025 16:00:00,1045.73,1047.93,1028.73,1036.87,2536792
3/5/2025 16:00:00,1033.08,1050.98,1028.5,1047.75,1898604
3/6/2025 16:00:00,1032.95,1045.89,1019.05,1026.62,2594563
3/7/2025 16:00:00,995.15,1002.42,942.78,964.31,5510718
3/10/2025 16:00:00,955.47,959.66,924.03,934.41,4459854
3/11/2025 16:00:00,931,938,921.2,930.49,3204869
3/12/2025 16:00:00,938,944.38,923.25,927.08,2331610
3/13/2025 16:00:00,922,923.5,887.47,890.62,3447210
3/14/2025 16:00:00,891.81,906.95,881.56,903.92,3186406
3/17/2025 16:00:00,901.63,923.39,898,916.61,2256059
3/18/2025 16:00:00,913,917.56,896.84,898.05,2182005
3/19/2025 16:00:00,902.86,910.16,896,904.05,1908521
3/20/2025 16:00:00,901.5,907.48,894.1,895.4,1891797
3/21/2025 16:00:00,888.75,909.77,883.96,909.26,3447576
